IMDB_ID,DVD,Ext,Fmt,Resolution,FPS,Size,Time,Sub,Jellyfin,Sized,Modified,Title,Original_Title,Watched,Rating,Certification,Filename,FullPath
5104604,1,.m4v,H264,360p,23.98,2.50,01:41,Text,DIRECT,NO,2020-09-22 21:16,Isle of Dogs (2018),Isle of Dogs,2018-12-08,8.0,TV-PG::(V),Isle of Dogs (2018).m4v,/media/daveg/Lib/Movies/Isle of Dogs (2018).m4v
2278388,1,.m4v,H264,472p,120,2.50,01:39,Text,DIRECT,NO,2020-09-19 07:39,"Grand Budapest Hotel, The (2014)",The Grand Budapest Hotel,,7.5,R,The Grand Budapest Hotel (2014).m4v,/media/daveg/Lib/Movies/The Grand Budapest Hotel (2014).m4v
1754656,1,.m4v,H264,364p,23.98,2.49,01:48,Text,DIRECT,NO,2021-12-20 12:19,"Little Prince, The (2015)",The Little Prince,,7.7,PG,The Little Prince (2015).m4v,/media/daveg/Lib/Movies/The Little Prince (2015).m4v
116621,0,.m4v,H264,404p,29.97,2.49,01:53,None,-,NO,2020-09-22 12:46,In Love and War (1996),In Love and War,2024-01-10,5.9,PG-13,In Love and War (1996).m4v,/media/daveg/Lib/Movies/In Love and War (1996).m4v
6902332,1,.m4v,H264,358p,23.98,2.49,01:48,Bitmap,TRANSCODE,NO,2021-09-08 16:47,"Marksman, The (2021)",The Marksman,2021-09-08,7.0,PG-13,The Marksman (2021).m4v,/media/daveg/Lib/Movies/The Marksman (2021).m4v
468565,1,.m4v,H264,368p,120,2.49,01:35,Bitmap,TRANSCODE,NO,2020-10-13 09:28,Tsotsi (2005),Tsotsi,,7.2,R,Tsotsi (2005).m4v,/media/daveg/Lib/Movies/Tsotsi (2005).m4v
4922674,1,.m4v,H264,360p,23.98,2.48,01:44,Text,DIRECT,NO,2021-05-10 13:46,Parallel (2018),Parallel,2021-06-15,7.5,Not Rated,Parallel (2018).m4v,/media/daveg/Lib/Movies/Parallel (2018).m4v
1022603,1,.m4v,H264,358p,23.98,2.48,01:35,Text,DIRECT,NO,2020-09-16 22:08,500 Days of Summer (2009),500 Days of Summer,2010-02-02,8.0,PG-13,500 Days of Summer (2009).m4v,/media/daveg/Lib/Movies/500 Days of Summer (2009).m4v
944835,1,.m4v,H264,354p,23.98,2.48,01:40,Bitmap,TRANSCODE,NO,2020-10-07 11:53,Salt (2010),Salt,2019-12-27,9.0,TV-MA::(TV rating),Salt (2010).m4v,/media/daveg/Lib/Movies/Salt (2010).m4v
62765,1,.m4v,H264,404p,29.97,2.48,01:54,None,-,NO,2020-09-20 04:30,Bullitt (1968),Bullitt,2018-10-01,10.0,M/PG::(Approved No. 21906),Bullitt (1968).m4v,/media/daveg/Lib/Movies/Bullitt (1968).m4v
10265034,1,.m4v,H264,480p,23.98,2.48,01:29,Bitmap,TRANSCODE,NO,2021-09-08 18:06,Land (2021),Land,2021-09-08,9.0,PG-13,Land (2021).m4v,/media/daveg/Lib/Movies/Land (2021).m4v
56687,1,.m4v,H264,480p,47.95,2.46,02:14,Text,DIRECT,YES,2026-09-09 18:55,What Ever Happened to Baby Jane? (1962),What Ever Happened to Baby Jane?,,8.1,Passed::(National Board of Review),What Ever Happened to Baby Jane (1962).m4v,/media/daveg/Lib/Movies/What Ever Happened to Baby Jane (1962).m4v
2543472,1,.m4v,H264,404p,29.97,2.46,01:53,None,-,NO,2020-10-15 10:33,Wonder (2017),Wonder,2018-03-31,8.0,TV-Y7,Wonder (2017).m4v,/media/daveg/Lib/Movies/Wonder (2017).m4v
47478,1,.m4v,H264,448p,23.98,2.45,03:27,SRT,DIRECT,YES,2026-09-09 20:00,Seven Samurai (1954),Seven Samurai,,10.0,Not Rated,Seven Samurai (1954).m4v,/media/daveg/Lib/Movies/Seven Samurai (1954).m4v
3464902,1,.m4v,H264,404p,29.97,2.45,01:59,None,-,YES,2020-09-30 04:28,"Lobster, The (2015)",The Lobster,2016-10-23,8.0,R,The Lobster (2015).m4v,/media/daveg/Lib/Movies/The Lobster (2015).m4v
348150,1,.m4v,H264,404p,29.97,2.45,02:34,None,-,YES,2020-10-11 20:24,Superman Returns (2006),Superman Returns,,7.0,TV-14::(DV),Superman Returns (2006).m4v,/media/daveg/Lib/Movies/Superman Returns (2006).m4v
446029,1,.m4v,H264,404p,29.97,2.44,01:52,None,-,NO,2021-01-16 03:11,Scott Pilgrim vs. the World (2010),Scott Pilgrim vs. the World,2021-01-20,7.5,PG-13,Scott Pilgrim vs. the World (2010).m4v,/media/daveg/Lib/Movies/Scott Pilgrim vs. the World (2010).m4v
3750872,1,.m4v,H264,362p,23.98,2.44,01:39,Bitmap,TRANSCODE,NO,2020-10-14 21:58,"Wife, The (2017)",The Wife,2019-03-22,8.0,R,The Wife (2017).m4v,/media/daveg/Lib/Movies/The Wife (2017).m4v
76740,1,.m4v,H264,480p,23.98,2.44,02:01,None,-,YES,2026-09-09 19:07,Sorcerer (1977),Sorcerer,2020-12-30,8.0,PG,Sorcerer (1977).m4v,/media/daveg/Lib/Movies/Sorcerer (1977).m4v
977855,1,.m4v,H264,362p,23.98,2.43,01:48,Bitmap,TRANSCODE,NO,2020-09-15 05:06,Fair Game (2010),Fair Game,,8.0,PG-13,Fair Game (2010).m4v,/media/daveg/Lib/Movies/Fair Game (2010).m4v
862846,1,.m4v,H264,360p,29.97,2.43,01:31,Bitmap,TRANSCODE,NO,2020-10-11 19:04,Sunshine Cleaning (2008),Sunshine Cleaning,,8.0,R,Sunshine Cleaning (2008).m4v,/media/daveg/Lib/Movies/Sunshine Cleaning (2008).m4v
379725,1,.m4v,H264,404p,29.97,2.43,01:54,None,-,NO,2020-09-20 04:30,Capote (2005),Capote,,8.0,R,Capote (2005).m4v,/media/daveg/Lib/Movies/Capote (2005).m4v
1821549,1,.m4v,H264,404p,29.97,2.43,01:55,None,-,NO,2020-10-03 10:37,Nebraska (2013),Nebraska,,8.0,TV-14::(TV rating),Nebraska (2013).m4v,/media/daveg/Lib/Movies/Nebraska (2013).m4v
64002,1,.m4v,H264,404p,29.97,2.42,01:51,None,-,NO,2021-10-08 21:43,Alice's Restaurant (1969),Alice's Restaurant,2021-12-03,8.0,GP,Alice's Restaurant (1969).m4v,/media/daveg/Lib/Movies/Alice's Restaurant (1969).m4v
9308382,1,.m4v,H264,360p,23.98,2.42,01:53,Bitmap,TRANSCODE,NO,2021-02-09 13:37,"High Note, The (2020)",The High Note,2021-02-09,7.5,PG-13,The High Note (2020).m4v,/media/daveg/Lib/Movies/The High Note (2020).m4v
2872732,1,.m4v,H264,356p,23.98,2.42,01:29,Bitmap,TRANSCODE,NO,2020-09-29 08:50,Lucy (2014),Lucy,2015-06-02,8.0,R,Lucy (2014).m4v,/media/daveg/Lib/Movies/Lucy (2014).m4v
117060,1,.m4v,H264,480p,29.97,2.41,01:50,None,-,NO,2020-10-01 12:08,Mission: Impossible (1996),Mission: Impossible,2021-03-11,10.0,PG-13,Mission- Impossible (1996).m4v,/media/daveg/Lib/Movies/Mission- Impossible (1996).m4v
58888,1,.m4v,H264,366p,29.97,2.41,03:05,SRT,DIRECT,YES,2026-09-09 06:13,Red Beard (1965),Red Beard,,8.4,Not Rated,Red Beard (1965).m4v,/media/daveg/Lib/Movies/Red Beard (1965).m4v
1961175,1,.m4v,H264,404p,29.97,2.41,01:51,None,-,NO,2020-09-20 04:32,American Assassin (2017),American Assassin,2018-08-09,8.0,R,American Assassin (2017).m4v,/media/daveg/Lib/Movies/American Assassin (2017).m4v
1967545,1,.m4v,H264,404p,29.97,2.41,01:51,None,-,NO,2020-09-27 13:55,Labor Day (2013),Labor Day,,8.0,PG-13,Labor Day (2013).m4v,/media/daveg/Lib/Movies/Labor Day (2013).m4v
1731141,1,.m4v,H264,404p,29.97,2.40,01:54,None,-,NO,2020-09-20 04:32,Ender's Game (2013),Ender's Game,,8.0,PG-13,Ender's Game (2013).m4v,/media/daveg/Lib/Movies/Ender's Game (2013).m4v
5442430,1,.m4v,H264,360p,23.98,2.40,01:44,Bitmap,TRANSCODE,NO,2020-09-28 08:29,Life (2017),Life,2018-02-06,7.5,R,Life (2017).m4v,/media/daveg/Lib/Movies/Life (2017).m4v
92099,1,.m4v,H264,480p,29.97,2.40,01:49,None,-,NO,2020-10-12 20:49,Top Gun (1986),Top Gun,,8.0,"TV-PG::(DLV, TV Rating.)",Top Gun (1986).m4v,/media/daveg/Lib/Movies/Top Gun (1986).m4v
898367,1,.m4v,H264,364p,23.98,2.39,01:51,Bitmap,TRANSCODE,NO,2020-10-06 21:02,"Road, The (2009)",The Road,,8.0,R,The Road (2009).m4v,/media/daveg/Lib/Movies/The Road (2009).m4v
5431890,1,.m4v,H264,404p,29.97,2.38,01:52,None,-,NO,2020-10-04 10:41,Official Secrets (2019),Official Secrets,2020-06-08,8.0,R,Official Secrets (2019).m4v,/media/daveg/Lib/Movies/Official Secrets (2019).m4v
4975722,1,.m4v,H264,404p,29.97,2.37,01:51,None,-,NO,2020-10-02 08:30,Moonlight (2016),Moonlight,2017-03-03,8.0,R,Moonlight (2016).m4v,/media/daveg/Lib/Movies/Moonlight (2016).m4v
1307068,1,.m4v,H264,364p,23.98,2.36,01:41,Bitmap,TRANSCODE,NO,2020-10-07 22:13,Seeking a Friend for the End of the World (2012),Seeking a Friend for the End of the World,,8.0,R,Seeking a Friend for the End of the World (2012).m4v,/media/daveg/Lib/Movies/Seeking a Friend for the End of the World (2012).m4v
3920820,1,.m4v,H264,352p,23.98,2.36,01:39,Bitmap,TRANSCODE,NO,2020-11-12 15:55,Brian Banks (2018),Brian Banks,2021-11-12,8.0,PG-13,Brian Banks (2018).m4v,/media/daveg/Lib/Movies/Brian Banks (2018).m4v
1182345,1,.m4v,H264,356p,29.97,2.35,01:37,Bitmap,TRANSCODE,NO,2020-10-02 06:34,Moon (2009),Moon,,8.0,R,Moon (2009).m4v,/media/daveg/Lib/Movies/Moon (2009).m4v
1655420,1,.m4v,H264,362p,23.98,2.35,01:39,Bitmap,TRANSCODE,NO,2020-10-02 20:35,My Week with Marilyn (2011),My Week with Marilyn,,8.0,R,My Week with Marilyn (2011).m4v,/media/daveg/Lib/Movies/My Week with Marilyn (2011).m4v
404978,1,.m4v,H264,368p,23.98,2.34,01:29,Bitmap,TRANSCODE,NO,2020-09-18 08:50,Gambit (2012),Gambit,,8.0,PG-13,Gambit (2012).m4v,/media/daveg/Lib/Movies/Gambit (2012).m4v
5859238,1,.m4v,H264,360p,23.98,2.33,01:28,Bitmap,TRANSCODE,NO,2020-09-29 07:57,Lucky (2017),Lucky,2018-08-09,7.5,Not Rated,Lucky (2017).m4v,/media/daveg/Lib/Movies/Lucky (2017).m4v
190590,1,.m4v,H264,404p,29.97,2.33,01:47,None,-,NO,2020-10-13 18:10,"O Brother, Where Art Thou? (2000)","O Brother, Where Art Thou?",,8.0,TV-14::(TV rating),"O Brother, Where Art Thou (2000).m4v","/media/daveg/Lib/Movies/O Brother, Where Art Thou (2000).m4v"
3270538,1,.m4v,H264,480p,23.98,2.33,01:13,Bitmap,TRANSCODE,NO,2020-10-06 12:49,Requiem for the American Dream (2015),Requiem for the American Dream,2017-03-25,8.0,Not Rated,Requiem for the American Dream (2015).m4v,/media/daveg/Lib/Movies/Requiem for the American Dream (2015).m4v
105323,1,.m4v,H264,458p,23.98,2.32,02:36,None,-,YES,2026-09-08 04:58,Scent of a Woman (1992),Scent of a Woman,,8.0,R,Scent of a Woman (1992).m4v,/media/daveg/Lib/Movies/Scent of a Woman (1992).m4v
92965,1,.m4v,H264,480p,47.95,2.32,02:33,Text,DIRECT,YES,2026-09-09 21:12,Empire of the Sun (1987),Empire of the Sun,,8.0,TV-14::(TV rating),Empire of the Sun (1987).m4v,/media/daveg/Lib/Movies/Empire of the Sun (1987).m4v
2194826,1,.m4v,H264,356p,23.98,2.32,01:35,Text,DIRECT,NO,2020-09-01 05:14,"Barber, The (2014)",The Barber,2015-12-30,7.5,R,The Barber (2014).m4v,/media/daveg/Lib/Movies/The Barber (2014).m4v
2402101,1,.m4v,H264,356p,23.98,2.32,01:53,Bitmap,TRANSCODE,YES,2020-09-11 20:02,Dark Places (2015),Dark Places,2016-01-02,8.0,TV-14,Dark Places (2015).m4v,/media/daveg/Lib/Movies/Dark Places (2015).m4v
112688,1,.m4v,H264,468p,23.98,2.32,02:08,SRT,DIRECT,YES,2026-09-09 21:22,Clockers (1995),Clockers,2021-02-27,8.0,"TV-14::(LV, TV Rating.)",Clockers (1995).m4v,/media/daveg/Lib/Movies/Clockers (1995).m4v
379557,1,.m4v,H264,404p,29.97,2.32,01:46,None,-,NO,2020-10-13 06:29,Touching the Void (2003),Touching the Void,,8.0,R,Touching the Void (2003).m4v,/media/daveg/Lib/Movies/Touching the Void (2003).m4v
1860357,1,.m4v,H264,404p,29.97,2.31,01:47,None,-,NO,2020-09-20 04:31,Deepwater Horizon (2016),Deepwater Horizon,2017-01-11,8.0,PG-13,Deepwater Horizon (2016).m4v,/media/daveg/Lib/Movies/Deepwater Horizon (2016).m4v
72431,1,.m4v,H264,480p,29.97,2.31,01:46,None,-,NO,2020-10-15 16:32,Young Frankenstein (1974),Young Frankenstein,,8.0,PG,Young Frankenstein (1974).m4v,/media/daveg/Lib/Movies/Young Frankenstein (1974).m4v
365907,1,.m4v,H264,358p,23.98,2.31,01:54,Bitmap,TRANSCODE,YES,2020-10-14 08:17,"Walk Among the Tombstones, A (2014)",A Walk Among the Tombstones,2015-09-04,8.5,R,A Walk Among the Tombstones (2014).m4v,/media/daveg/Lib/Movies/A Walk Among the Tombstones (2014).m4v
3839880,1,.m4v,H264,360p,23.98,2.31,01:43,Text,DIRECT,NO,2020-09-22 09:49,Infinity Chamber (2016),Infinity Chamber,2020-03-29,8.0,NR,Infinity Chamber (2016).m4v,/media/daveg/Lib/Movies/Infinity Chamber (2016).m4v
48801,1,.m4v,H264,404p,29.97,2.31,01:46,None,-,NO,2020-10-14 12:27,We're No Angels (1955),We're No Angels,,8.0,Not Rated,We're No Angels (1955).m4v,/media/daveg/Lib/Movies/We're No Angels (1955).m4v
2359024,1,.m4v,H264,364p,23.98,2.30,01:30,Bitmap,TRANSCODE,NO,2020-09-03 08:07,Blue Ruin (2013),Blue Ruin,2016-05-30,7.5,R,Blue Ruin (2013).m4v,/media/daveg/Lib/Movies/Blue Ruin (2013).m4v
80487,1,.m4v,H264,480p,23.98,2.30,01:38,Text,DIRECT,NO,2026-09-09 12:59,Caddyshack (1980),Caddyshack,,8.0,13+::(Common Sense Media),Caddyshack (1980).m4v,/media/daveg/Lib/Movies/Caddyshack (1980).m4v
12789558,1,.m4v,H264,460p,23.98,2.29,01:38,Bitmap,TRANSCODE,NO,2022-05-05 14:59,Belfast (2021),Belfast,2022-05-19,9.5,PG-13,Belfast (2021).m4v,/media/daveg/Lib/Movies/Belfast (2021).m4v
1590193,1,.m4v,H264,404p,29.97,2.29,01:44,None,-,NO,2020-09-19 18:51,"Commuter, The (2018)",The Commuter,2018-09-05,8.0,PG-13,The Commuter (2018).m4v,/media/daveg/Lib/Movies/The Commuter (2018).m4v
2226597,1,.m4v,H264,360p,23.98,2.29,01:52,Text,DIRECT,YES,2020-10-02 13:40,"Mountain Between Us, The (2017)",The Mountain Between Us,2018-02-04,7.5,PG-13,The Mountain Between Us (2017).m4v,/media/daveg/Lib/Movies/The Mountain Between Us (2017).m4v
2380307,1,.m4v,H264,404p,29.97,2.29,01:45,None,-,NO,2020-11-02 20:43,Coco (2017),Coco,2020-11-02,9.5,TV-G,Coco (2017).m4v,/media/daveg/Lib/Movies/Coco (2017).m4v
298845,1,.m4v,H264,480p,29.97,2.29,01:45,None,-,NO,2020-09-22 04:35,In America (2002),In America,,8.0,TV-MA::(TV rating),In America (2002).m4v,/media/daveg/Lib/Movies/In America (2002).m4v
1545759,1,.m4v,H264,368p,23.98,2.28,01:24,Bitmap,TRANSCODE,NO,2020-10-05 12:25,Point Blank (2010),Point Blank,,8.0,R,Point Blank (2010).m4v,/media/daveg/Lib/Movies/Point Blank (2010).m4v
5563334,1,.m4v,H264,364p,23.98,2.27,01:49,Bitmap,TRANSCODE,YES,2020-11-12 16:31,"Good Liar, The (2019)",The Good Liar,2020-11-14,8.5,R,The Good Liar (2019).m4v,/media/daveg/Lib/Movies/The Good Liar (2019).m4v
458413,1,.m4v,H264,360p,23.98,2.26,01:36,Bitmap,TRANSCODE,NO,2020-09-28 17:08,"Long Way Down, A (2014)",A Long Way Down,2015-01-31,8.0,R,A Long Way Down (2014).m4v,/media/daveg/Lib/Movies/A Long Way Down (2014).m4v
2011971,1,.m4v,H264,368p,23.98,2.26,01:35,Bitmap,TRANSCODE,NO,2020-10-02 04:33,Monsieur Lazhar (2011),Monsieur Lazhar,,9.0,PG-13,Monsieur Lazhar (2011).m4v,/media/daveg/Lib/Movies/Monsieur Lazhar (2011).m4v
2543164,1,.m4v,H264,360p,23.98,2.26,01:56,Text,DIRECT,YES,2020-08-30 21:37,Arrival (2016),Arrival,2020-10-12,8.0,TV-14::(TV Rating),Arrival (2016).m4v,/media/daveg/Lib/Movies/Arrival (2016).m4v
2582782,1,.m4v,H264,404p,29.97,2.25,01:42,None,-,NO,2020-09-20 03:14,Hell or High Water (2016),Hell or High Water,2017-01-19,8.0,R,Hell or High Water (2016).m4v,/media/daveg/Lib/Movies/Hell or High Water (2016).m4v
435761,1,.m4v,H264,404p,29.97,2.24,01:43,None,-,NO,2020-10-13 06:28,Toy Story 3 (2010),Toy Story 3,,10.0,G::(certificate#46302),Toy Story 3 (2010).m4v,/media/daveg/Lib/Movies/Toy Story 3 (2010).m4v
60908,1,.m4v,H264,480p,29.97,2.24,01:42,None,-,NO,2020-09-24 18:27,King of Hearts (1966),King of Hearts,,8.0,Not Rated,King of Hearts (1966).m4v,/media/daveg/Lib/Movies/King of Hearts (1966).m4v
1668200,1,.m4v,H264,364p,23.98,2.23,01:51,Bitmap,TRANSCODE,YES,2020-10-07 12:23,Sarah's Key (2010),Sarah's Key,,8.0,PG-13,Sarah's Key (2010).m4v,/media/daveg/Lib/Movies/Sarah's Key (2010).m4v
60196,1,.m4v,H264,368p,23.98,2.23,02:41,Text,DIRECT,YES,2026-09-09 19:19,"Good, the Bad and the Ugly, The (1966)","The Good, the Bad and the Ugly",2014-1-24,8.0,TV-14::(LV),"The Good, the Bad and the Ugly (1966).m4v","/media/daveg/Lib/Movies/The Good, the Bad and the Ugly (1966).m4v"
63688,1,.m4v,H264,404p,29.97,2.23,01:42,None,-,NO,2020-10-12 15:27,"Thomas Crown Affair, The (1968)",The Thomas Crown Affair,,9.0,TV-14,The Thomas Crown Affair (1968).m4v,/media/daveg/Lib/Movies/The Thomas Crown Affair (1968).m4v
3521126,1,.m4v,H264,404p,29.97,2.23,01:44,None,-,NO,2020-09-20 04:30,"Disaster Artist, The (2017)",The Disaster Artist,2018-03-31,8.0,R,The Disaster Artist (2017).m4v,/media/daveg/Lib/Movies/The Disaster Artist (2017).m4v
2294629,1,.m4v,H264,404p,29.97,2.23,01:42,None,-,NO,2020-09-18 06:08,Frozen (2013),Frozen,,8.0,TV-PG,Frozen (2013).m4v,/media/daveg/Lib/Movies/Frozen (2013).m4v
2376218,1,.m4v,H264,358p,23.98,2.22,01:35,Text,DIRECT,NO,2020-09-17 10:09,"Forger, The (2014)",The Forger,2015-10-06,8.0,R,The Forger (2014).m4v,/media/daveg/Lib/Movies/The Forger (2014).m4v
64116,1,.m4v,H264,368p,23.92,2.22,02:46,Text,DIRECT,YES,2026-09-09 23:24,Once Upon a Time in the West (1968),Once Upon a Time in the West,,10.0,M,Once Upon a Time in the West (1968).m4v,/media/daveg/Lib/Movies/Once Upon a Time in the West (1968).m4v
3606888,1,.m4v,H264,404p,29.97,2.22,01:43,None,-,NO,2020-10-11 19:55,"Street Cat Named Bob, A (2016)",A Street Cat Named Bob,2017-05-14,7.5,Not Rated,A Street Cat Named Bob (2016).m4v,/media/daveg/Lib/Movies/A Street Cat Named Bob (2016).m4v
8368512,1,.m4v,H264,404p,29.97,2.21,01:52,None,-,YES,2021-09-15 15:30,"Courier, The (2020)",The Courier,2022-06-08,8.5,PG-13,The Courier (2020).m4v,/media/daveg/Lib/Movies/The Courier (2020).m4v
14060094,1,.m4v,H264,356p,23.98,2.21,01:44,Bitmap,TRANSCODE,NO,2022-12-10 15:20,Blacklight (2022),Blacklight,2023-01-03,4.8,PG-13,Blacklight (2022).m4v,/media/daveg/Lib/Movies/Blacklight (2022).m4v
2639336,1,.m4v,H264,356p,23.98,2.20,01:38,Bitmap,TRANSCODE,NO,2020-10-19 14:10,Greta (2018),Greta,,6.0,R,Greta (2018).m4v,/media/daveg/Lib/Movies/Greta (2018).m4v
3623726,1,.m4v,H264,404p,29.97,2.20,01:41,None,-,NO,2020-10-06 19:27,Ricki and the Flash (2015),Ricki and the Flash,2016-01-09,8.0,PG-13,Ricki and the Flash (2015).m4v,/media/daveg/Lib/Movies/Ricki and the Flash (2015).m4v
266543,1,.m4v,H264,404p,29.97,2.20,01:40,None,-,NO,2020-09-20 04:32,Finding Nemo (2003),Finding Nemo,,8.0,TV-Y7,Finding Nemo (2003).m4v,/media/daveg/Lib/Movies/Finding Nemo (2003).m4v
6418778,1,.m4v,H264,404p,29.97,2.20,01:40,None,-,NO,2021-01-21 17:32,Fast Color (2018),Fast Color,2021-02-03,8.5,PG-13,Fast Color (2018).m4v,/media/daveg/Lib/Movies/Fast Color (2018).m4v
1976000,1,.m4v,H264,360p,23.98,2.19,01:36,Bitmap,TRANSCODE,NO,2020-10-13 19:50,"Two Faces of January, The (2014)",The Two Faces of January,2015-05-13,8.0,PG-13,The Two Faces of January (2014).m4v,/media/daveg/Lib/Movies/The Two Faces of January (2014).m4v
2911666,1,.m4v,H264,404p,29.97,2.19,01:41,None,-,NO,2020-09-24 03:50,John Wick (2014),John Wick,2020-02-26,8.0,TV-14::(DLV),John Wick (2014).m4v,/media/daveg/Lib/Movies/John Wick (2014).m4v
4210080,1,.m4v,H264,404p,29.97,2.19,01:41,None,-,NO,2020-09-20 04:30,"Confirmation, The (2016)",The Confirmation,2016-11-14,8.0,PG-13,The Confirmation (2016).m4v,/media/daveg/Lib/Movies/The Confirmation (2016).m4v
308644,1,.m4v,H264,480p,29.97,2.19,01:46,None,-,YES,2020-09-20 04:29,Finding Neverland (2004),Finding Neverland,,9.0,PG,Finding Neverland (2004).m4v,/media/daveg/Lib/Movies/Finding Neverland (2004).m4v
37382,1,.m4v,H264,480p,29.97,2.19,01:40,None,-,NO,2020-10-12 19:46,To Have and Have Not (1944),To Have and Have Not,,8.0,Passed::(National Board of Review),To Have and Have Not (1944).m4v,/media/daveg/Lib/Movies/To Have and Have Not (1944).m4v
4520364,1,.m4v,H264,362p,23.98,2.18,01:32,Text,DIRECT,NO,2020-10-02 09:47,Morgan (2016),Morgan,2017-06-08,7.5,R,Morgan (2016).m4v,/media/daveg/Lib/Movies/Morgan (2016).m4v
2404181,1,.m4v,H264,358p,23.98,2.17,01:40,Text,DIRECT,NO,2020-09-01 19:46,Belle (2013),Belle,2015-01-31,7.5,PG,Belle (2013).m4v,/media/daveg/Lib/Movies/Belle (2013).m4v
4721124,1,.m4v,H264,404p,29.97,2.17,01:47,None,-,YES,2020-09-19 18:51,"Exception, The (2016)",The Exception,2018-07-18,8.0,R,The Exception (2016).m4v,/media/daveg/Lib/Movies/The Exception (2016).m4v
11204094,1,.m4v,H264,356p,23.98,2.17,01:35,Bitmap,TRANSCODE,NO,2023-01-03 19:46,"Duke, The (2020)",The Duke,2023-02-13,6.9,R,The Duke (2020).m4v,/media/daveg/Lib/Movies/The Duke (2020).m4v
1600196,1,.m4v,H264,404p,29.97,2.16,01:46,None,-,YES,2020-09-20 04:30,"Drop, The (2014)",The Drop,2015-06-24,8.5,R,The Drop (2014).m4v,/media/daveg/Lib/Movies/The Drop (2014).m4v
2119383,1,.m4v,H264,372p,23.98,2.16,01:30,None,-,NO,2020-08-31 03:12,As High as the Sky (2012),As High as the Sky,,8.0,Not Rated,As High as the Sky (2012).m4v,/media/daveg/Lib/Movies/As High as the Sky (2012).m4v
119643,1,.m4v,H264,462p,23.98,2.16,02:58,SRT,DIRECT,YES,2026-09-09 23:04,Meet Joe Black (1998),Meet Joe Black,2021-01-05,9.0,PG-13,Meet Joe Black (1998).m4v,/media/daveg/Lib/Movies/Meet Joe Black (1998).m4v
1691916,1,.m4v,H264,356p,23.98,2.14,01:38,Bitmap,TRANSCODE,NO,2020-12-31 15:53,Before I Fall (2017),Before I Fall,2021-01-20,9.0,PG-13,Before I Fall (2017).m4v,/media/daveg/Lib/Movies/Before I Fall (2017).m4v
6499752,1,.m4v,H264,356p,23.98,2.14,01:40,Bitmap,TRANSCODE,NO,2020-10-13 22:13,Upgrade (2018),Upgrade,2018-12-08,8.0,R,Upgrade (2018).m4v,/media/daveg/Lib/Movies/Upgrade (2018).m4v
3522806,1,.m4v,H264,404p,29.97,2.14,01:38,None,-,NO,2020-10-02 03:52,Mechanic: Resurrection (2016),Mechanic: Resurrection,2017-03-19,5.6,R,Mechanic- Resurrection (2016).m4v,/media/daveg/Lib/Movies/Mechanic- Resurrection (2016).m4v
7888964,1,.m4v,H264,356p,23.98,2.13,01:32,Bitmap,TRANSCODE,NO,2021-09-11 12:09,Nobody (2021),Nobody,2021-09-20,9.0,R,Nobody (2021).m4v,/media/daveg/Lib/Movies/Nobody (2021).m4v
5607096,1,.m4v,H264,404p,29.97,2.12,01:37,None,-,NO,2020-09-24 18:27,"Juliet, Naked (2018)","Juliet, Naked",2019-10-18,7.5,R,"Juliet, Naked (2018).m4v","/media/daveg/Lib/Movies/Juliet, Naked (2018).m4v"
80031,1,.m4v,H264,404p,29.97,2.12,01:38,None,-,NO,2020-10-12 20:10,Tom Horn (1980),Tom Horn,,8.0,R,Tom Horn (1980).m4v,/media/daveg/Lib/Movies/Tom Horn (1980).m4v
470752,1,.m4v,H264,356p,23.98,2.11,01:48,Text,DIRECT,YES,2020-09-14 19:10,Ex Machina (2015),Ex Machina,2015-11-22,9.0,R,Ex Machina (2015).m4v,/media/daveg/Lib/Movies/Ex Machina (2015).m4v
46998,1,.m4v,H264,480p,29.97,2.11,01:42,SRT,DIRECT,YES,2026-09-09 23:58,French Cancan (1955),French Cancan,,7.4,Not Rated,French Cancan (1955).m4v,/media/daveg/Lib/Movies/French Cancan (1955).m4v
3531824,1,.m4v,H264,404p,29.97,2.10,01:36,None,-,NO,2020-10-03 09:01,Nerve (2016),Nerve,2017-06-20,8.5,PG-13,Nerve (2016).m4v,/media/daveg/Lib/Movies/Nerve (2016).m4v
414993,1,.m4v,H264,480p,29.97,2.10,01:37,None,-,NO,2020-12-23 19:14,"Fountain, The (2006)",The Fountain,2020-12-27,8.0,PG-13,The Fountain (2006).m4v,/media/daveg/Lib/Movies/The Fountain (2006).m4v
40369,1,.m4v,H264,480p,23.98,2.08,02:08,Text,DIRECT,YES,2026-09-09 21:52,Fort Apache (1948),Fort Apache,,10.0,Passed::(National Board of Review),Fort Apache (1948).m4v,/media/daveg/Lib/Movies/Fort Apache (1948).m4v
37824,1,.m4v,H264,480p,29.97,2.08,01:43,None,-,YES,2026-09-09 19:34,"Ivan the Terrible, Part I (1944)","Ivan the Terrible, Part I",,7.8,Not Rated,"Ivan the Terrible, Part I (1944).m4v","/media/daveg/Lib/Movies/Ivan the Terrible, Part I (1944).m4v"
4364194,1,.m4v,H264,404p,29.97,2.08,01:37,None,-,NO,2020-09-19 18:50,"Peanut Butter Falcon, The (2019)",The Peanut Butter Falcon,2020-03-19,8.0,PG-13,The Peanut Butter Falcon (2019).m4v,/media/daveg/Lib/Movies/The Peanut Butter Falcon (2019).m4v
